kind,target,best_score_over_all_probes
impostor,Training__Digital_Persona__Fake__Latex__014_0_0.png__7e18ae5b__014_0_0.png,80.1970861628
impostor,Training__Digital_Persona__Fake__Latex__014_0_4.png__3a5eae83__014_0_4.png,118.0697506608
impostor,Training__Digital_Persona__Fake__Latex__014_0_9.png__a0ee5c57__014_0_9.png,72.5433823597
impostor,Training__Digital_Persona__Fake__Latex__014_1_0.png__d12830a2__014_1_0.png,31.4107564394
impostor,Training__Digital_Persona__Fake__Latex__014_1_4.png__6f519f92__014_1_4.png,27.0754058101
impostor,Training__Digital_Persona__Fake__Latex__014_1_9.png__f7ca4034__014_1_9.png,58.9434915707
impostor,Training__Digital_Persona__Fake__Latex__014_2_0.png__b1f45d31__014_2_0.png,20.7638635331
impostor,Training__Digital_Persona__Fake__Latex__014_2_4.png__391257cc__014_2_4.png,2.9637563975
impostor,Training__Digital_Persona__Fake__Latex__014_2_9.png__4f826c3e__014_2_9.png,7.0440333997
impostor,Training__Digital_Persona__Fake__Latex__014_3_0.png__8f3f45f7__014_3_0.png,45.7368231297
impostor,Training__Digital_Persona__Fake__Latex__014_3_4.png__cc9a9d1f__014_3_4.png,16.6131068206
impostor,Training__Digital_Persona__Fake__Latex__014_3_9.png__1820295c__014_3_9.png,14.460005617
impostor,Training__Digital_Persona__Fake__Latex__014_4_0.png__18b7845f__014_4_0.png,11.9210600253
impostor,Training__Digital_Persona__Fake__Latex__014_4_4.png__0eb61cd4__014_4_4.png,25.8079006991
impostor,Training__Digital_Persona__Fake__Latex__014_4_9.png__c43b7d60__014_4_9.png,18.9176994965
impostor,Training__Digital_Persona__Fake__Latex__014_5_0.png__d50b0fe7__014_5_0.png,84.4695800924
impostor,Training__Digital_Persona__Fake__Latex__014_5_4.png__4d20c3f3__014_5_4.png,131.4649184884
impostor,Training__Digital_Persona__Fake__Latex__014_5_9.png__f47655cf__014_5_9.png,49.8252454441
impostor,Training__Digital_Persona__Fake__Latex__014_6_0.png__6c8d5cc1__014_6_0.png,14.3751194562
impostor,Training__Digital_Persona__Fake__Latex__014_6_4.png__8c58697f__014_6_4.png,18.0588247607
impostor,Training__Digital_Persona__Fake__Latex__014_6_9.png__f0fa8a45__014_6_9.png,31.3238228871
impostor,Training__Digital_Persona__Fake__Latex__014_7_0.png__7587b22d__014_7_0.png,9.567353883
impostor,Training__Digital_Persona__Fake__Latex__014_7_4.png__6e70ecdd__014_7_4.png,7.3408961064
impostor,Training__Digital_Persona__Fake__Latex__014_7_9.png__85007fe6__014_7_9.png,1.7654833024
impostor,Training__Digital_Persona__Fake__Latex__014_8_0.png__2ce8f877__014_8_0.png,2.0389193981
impostor,Training__Digital_Persona__Fake__Latex__014_8_4.png__ddf2e406__014_8_4.png,30.0073144943
impostor,Training__Digital_Persona__Fake__Latex__014_8_9.png__e4c4f29f__014_8_9.png,6.795256872
impostor,Training__Digital_Persona__Fake__Latex__014_9_0.png__278cd72f__014_9_0.png,14.6274447367
impostor,Training__Digital_Persona__Fake__Latex__014_9_4.png__b696204d__014_9_4.png,25.6475505404
impostor,Training__Digital_Persona__Fake__Latex__014_9_9.png__95430f14__014_9_9.png,15.008309646
impostor,Training__Digital_Persona__Fake__Latex__019_0_0.png__2a552718__019_0_0.png,1.6756346083
impostor,Training__Digital_Persona__Fake__Latex__019_0_4.png__10b0a648__019_0_4.png,14.3276217119
impostor,Training__Digital_Persona__Fake__Latex__019_0_9.png__74565182__019_0_9.png,4.4320206862
impostor,Training__Digital_Persona__Fake__Latex__019_1_0.png__4ba0f822__019_1_0.png,31.8563825389
impostor,Training__Digital_Persona__Fake__Latex__019_1_4.png__c9703009__019_1_4.png,5.8014316352
impostor,Training__Digital_Persona__Fake__Latex__019_1_9.png__4dedbb5f__019_1_9.png,16.3955641476
impostor,Training__Digital_Persona__Fake__Latex__019_2_0.png__36713b7b__019_2_0.png,7.8277855921
impostor,Training__Digital_Persona__Fake__Latex__019_2_4.png__ac871c06__019_2_4.png,4.8473879437
impostor,Training__Digital_Persona__Fake__Latex__019_2_9.png__6163a9b9__019_2_9.png,3.1370216002
impostor,Training__Digital_Persona__Fake__Latex__019_3_0.png__8ac32e53__019_3_0.png,2.3093740473
impostor,Training__Digital_Persona__Fake__Latex__019_3_4.png__812c9332__019_3_4.png,1.5152219176
impostor,Training__Digital_Persona__Fake__Latex__019_3_9.png__49b5fae4__019_3_9.png,1.6770469598
impostor,Training__Digital_Persona__Fake__Latex__019_4_0.png__5b0ce40d__019_4_0.png,5.8557728584
impostor,Training__Digital_Persona__Fake__Latex__019_4_4.png__b02f2a2b__019_4_4.png,1.4912142625
impostor,Training__Digital_Persona__Fake__Latex__019_4_9.png__3840d76b__019_4_9.png,1.9505981429
impostor,Training__Digital_Persona__Fake__Latex__019_5_0.png__e2025857__019_5_0.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__019_5_4.png__4cf4edfa__019_5_4.png,27.2650787413
impostor,Training__Digital_Persona__Fake__Latex__019_5_9.png__6b76a268__019_5_9.png,3.4677468466
impostor,Training__Digital_Persona__Fake__Latex__019_6_0.png__9eec0c62__019_6_0.png,4.6891937142
impostor,Training__Digital_Persona__Fake__Latex__019_6_4.png__426cb4ac__019_6_4.png,4.1082128804
impostor,Training__Digital_Persona__Fake__Latex__019_6_9.png__129dd3c4__019_6_9.png,0.8225849032
impostor,Training__Digital_Persona__Fake__Latex__019_7_0.png__4782f1c6__019_7_0.png,6.5971685358
impostor,Training__Digital_Persona__Fake__Latex__019_7_4.png__11857024__019_7_4.png,1.4823244407
impostor,Training__Digital_Persona__Fake__Latex__019_7_9.png__017104ea__019_7_9.png,7.8010327722
impostor,Training__Digital_Persona__Fake__Latex__019_8_0.png__845a363d__019_8_0.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__019_8_4.png__4c5fd648__019_8_4.png,1.1975111317
impostor,Training__Digital_Persona__Fake__Latex__019_8_9.png__fbdb6dd9__019_8_9.png,0.8681904702
impostor,Training__Digital_Persona__Fake__Latex__019_9_0.png__550c4790__019_9_0.png,7.6386532612
impostor,Training__Digital_Persona__Fake__Latex__019_9_4.png__9da6eff4__019_9_4.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__019_9_9.png__f80ac870__019_9_9.png,2.9986182961
impostor,Training__Digital_Persona__Fake__Woodglue__002_0_0.png__11e466a4__002_0_0.png,150.9330778267
impostor,Training__Digital_Persona__Fake__Woodglue__002_0_4.png__accd0d86__002_0_4.png,101.3945159213
impostor,Training__Digital_Persona__Fake__Woodglue__002_0_5.png__211ff8c6__002_0_5.png,96.6166607761
impostor,Training__Digital_Persona__Fake__Woodglue__002_0_9.png__41cce652__002_0_9.png,113.0873738891
impostor,Training__Digital_Persona__Fake__Woodglue__002_1_0.png__9338f7e0__002_1_0.png,85.4924040122
impostor,Training__Digital_Persona__Fake__Woodglue__002_1_4.png__fa38aa65__002_1_4.png,100.129734315
impostor,Training__Digital_Persona__Fake__Woodglue__002_1_5.png__c09a6aff__002_1_5.png,80.3460741642
impostor,Training__Digital_Persona__Fake__Woodglue__002_1_9.png__8acf41ab__002_1_9.png,61.9830053614
impostor,Training__Digital_Persona__Fake__Woodglue__002_2_0.png__0ad141a2__002_2_0.png,134.7236345429
impostor,Training__Digital_Persona__Fake__Woodglue__002_2_4.png__71d12da3__002_2_4.png,133.7693249646
impostor,Training__Digital_Persona__Fake__Woodglue__002_2_5.png__a7afeae2__002_2_5.png,59.8162309067
impostor,Training__Digital_Persona__Fake__Woodglue__002_2_9.png__83829702__002_2_9.png,66.12417076
impostor,Training__Digital_Persona__Fake__Woodglue__002_3_0.png__6c97f07d__002_3_0.png,22.999552365
impostor,Training__Digital_Persona__Fake__Woodglue__002_3_4.png__1fad0656__002_3_4.png,30.9558592816
impostor,Training__Digital_Persona__Fake__Woodglue__002_3_5.png__49452646__002_3_5.png,19.3250077684
impostor,Training__Digital_Persona__Fake__Woodglue__002_3_9.png__88507a8a__002_3_9.png,30.1420860247
impostor,Training__Digital_Persona__Fake__Woodglue__002_4_0.png__7fa72fe5__002_4_0.png,47.0214806436
impostor,Training__Digital_Persona__Fake__Woodglue__002_4_4.png__ea0bc737__002_4_4.png,19.1297600882
impostor,Training__Digital_Persona__Fake__Woodglue__002_4_5.png__74dfd8da__002_4_5.png,48.4417100381
impostor,Training__Digital_Persona__Fake__Woodglue__002_4_9.png__0d0a679a__002_4_9.png,31.9599282739
impostor,Training__Digital_Persona__Fake__Woodglue__002_5_0.png__5afda92a__002_5_0.png,129.4790224762
impostor,Training__Digital_Persona__Fake__Woodglue__002_5_4.png__8ad1ef47__002_5_4.png,72.6541014219
impostor,Training__Digital_Persona__Fake__Woodglue__002_5_5.png__236e2715__002_5_5.png,65.4333433142
impostor,Training__Digital_Persona__Fake__Woodglue__002_5_9.png__739e26de__002_5_9.png,82.3845299438
impostor,Training__Digital_Persona__Fake__Woodglue__002_6_0.png__a4157d22__002_6_0.png,136.3647119176
impostor,Training__Digital_Persona__Fake__Woodglue__002_6_4.png__6c392471__002_6_4.png,111.1322547075
impostor,Training__Digital_Persona__Fake__Woodglue__002_6_5.png__8c859bb1__002_6_5.png,143.6299853185
impostor,Training__Digital_Persona__Fake__Woodglue__002_6_9.png__167beade__002_6_9.png,118.3882260291
impostor,Training__Digital_Persona__Fake__Woodglue__002_7_0.png__261aa18a__002_7_0.png,78.1975776415
impostor,Training__Digital_Persona__Fake__Woodglue__002_7_4.png__aea9ed5d__002_7_4.png,95.9415828114
impostor,Training__Digital_Persona__Fake__Woodglue__002_7_5.png__76646fb0__002_7_5.png,107.5780431987
impostor,Training__Digital_Persona__Fake__Woodglue__002_7_9.png__78687480__002_7_9.png,83.0974803966
impostor,Training__Digital_Persona__Fake__Woodglue__002_8_0.png__c96f4df5__002_8_0.png,96.4307866104
impostor,Training__Digital_Persona__Fake__Woodglue__002_8_4.png__cdf35382__002_8_4.png,48.7992479421
impostor,Training__Digital_Persona__Fake__Woodglue__002_8_5.png__a40b6204__002_8_5.png,88.6975482212
impostor,Training__Digital_Persona__Fake__Woodglue__002_8_9.png__5618a57d__002_8_9.png,123.9359790453
impostor,Training__Digital_Persona__Fake__Woodglue__002_9_0.png__182ff439__002_9_0.png,101.0024883796
impostor,Training__Digital_Persona__Fake__Woodglue__002_9_4.png__94c198d8__002_9_4.png,55.0686852989
impostor,Training__Digital_Persona__Fake__Woodglue__002_9_5.png__8a5ec4ea__002_9_5.png,90.7810451632
impostor,Training__Digital_Persona__Fake__Woodglue__002_9_9.png__0bfbc649__002_9_9.png,74.2064621655
impostor,Training__Digital_Persona__Fake__Woodglue__003_0_0.png__4cd90520__003_0_0.png,9.8896024642
impostor,Training__Digital_Persona__Fake__Woodglue__003_0_4.png__f75f5a8e__003_0_4.png,9.1388965815
impostor,Training__Digital_Persona__Fake__Woodglue__003_0_9.png__4a6b30ee__003_0_9.png,24.8948076754
impostor,Training__Digital_Persona__Fake__Woodglue__003_1_0.png__ba5f91e8__003_1_0.png,3.700209427
impostor,Training__Digital_Persona__Fake__Woodglue__003_1_4.png__b009e4d0__003_1_4.png,4.2151438086
impostor,Training__Digital_Persona__Fake__Woodglue__003_1_9.png__c26702a1__003_1_9.png,2.7859874891
impostor,Training__Digital_Persona__Fake__Woodglue__003_2_0.png__a072c2bf__003_2_0.png,3.4763716796
impostor,Training__Digital_Persona__Fake__Woodglue__003_2_4.png__817c7afa__003_2_4.png,13.2104048694
impostor,Training__Digital_Persona__Fake__Woodglue__003_2_9.png__6f8b4d09__003_2_9.png,1.3590823815
impostor,Training__Digital_Persona__Fake__Woodglue__003_3_0.png__10a82ea0__003_3_0.png,12.9401423175
impostor,Training__Digital_Persona__Fake__Woodglue__003_3_4.png__7917bedd__003_3_4.png,1.1050912505
impostor,Training__Digital_Persona__Fake__Woodglue__003_3_9.png__7dd77c80__003_3_9.png,4.408293177
impostor,Training__Digital_Persona__Fake__Woodglue__003_4_0.png__6a24b14f__003_4_0.png,5.8265270487
impostor,Training__Digital_Persona__Fake__Woodglue__003_4_4.png__a62ac55b__003_4_4.png,1.4808706762
impostor,Training__Digital_Persona__Fake__Woodglue__003_4_9.png__89c1f946__003_4_9.png,8.789805665
impostor,Training__Digital_Persona__Fake__Woodglue__003_5_0.png__5696fdaf__003_5_0.png,16.040474295
impostor,Training__Digital_Persona__Fake__Woodglue__003_5_4.png__52ba2c51__003_5_4.png,7.3625514538
impostor,Training__Digital_Persona__Fake__Woodglue__003_5_9.png__8edccced__003_5_9.png,7.8020543938
impostor,Training__Digital_Persona__Fake__Woodglue__003_6_0.png__2106d697__003_6_0.png,7.805986216
impostor,Training__Digital_Persona__Fake__Woodglue__003_6_4.png__bc9821eb__003_6_4.png,8.0435443061
impostor,Training__Digital_Persona__Fake__Woodglue__003_6_9.png__63ba4791__003_6_9.png,2.7022541983
impostor,Training__Digital_Persona__Fake__Woodglue__003_7_0.png__b2c628a0__003_7_0.png,9.7370919843
impostor,Training__Digital_Persona__Fake__Woodglue__003_7_4.png__10e68863__003_7_4.png,2.2741814869
impostor,Training__Digital_Persona__Fake__Woodglue__003_7_9.png__f210ef51__003_7_9.png,1.7716594972
impostor,Training__Digital_Persona__Fake__Woodglue__003_8_0.png__697a51de__003_8_0.png,11.8253910811
impostor,Training__Digital_Persona__Fake__Woodglue__003_8_4.png__99353373__003_8_4.png,2.846929412
impostor,Training__Digital_Persona__Fake__Woodglue__003_8_9.png__e7d24e3f__003_8_9.png,5.8701425311
impostor,Training__Digital_Persona__Fake__Woodglue__003_9_0.png__b8bd112a__003_9_0.png,0.0
impostor,Training__Digital_Persona__Fake__Woodglue__003_9_4.png__16c79459__003_9_4.png,1.1017345843
impostor,Training__Digital_Persona__Fake__Woodglue__003_9_9.png__c34b3997__003_9_9.png,3.7667970029
impostor,Training__Digital_Persona__Fake__Woodglue__008_0_0.png__bc0d1f26__008_0_0.png,55.4851254031
impostor,Training__Digital_Persona__Fake__Woodglue__008_0_4.png__61636f75__008_0_4.png,37.4925531826
impostor,Training__Digital_Persona__Fake__Woodglue__008_0_9.png__3e92cf3b__008_0_9.png,7.7511805099
impostor,Training__Digital_Persona__Fake__Woodglue__008_1_0.png__ccece086__008_1_0.png,2.9426688094
impostor,Training__Digital_Persona__Fake__Woodglue__008_1_4.png__cb108277__008_1_4.png,8.44445393
impostor,Training__Digital_Persona__Fake__Woodglue__008_1_9.png__7241b67b__008_1_9.png,3.3686638566
impostor,Training__Digital_Persona__Fake__Woodglue__008_2_0.png__374894d8__008_2_0.png,3.3053398077
impostor,Training__Digital_Persona__Fake__Woodglue__008_2_4.png__31a6d6ce__008_2_4.png,2.6208831949
impostor,Training__Digital_Persona__Fake__Woodglue__008_2_9.png__b2261592__008_2_9.png,13.9954067544
impostor,Training__Digital_Persona__Fake__Woodglue__008_3_0.png__49d16507__008_3_0.png,1.9489438446
impostor,Training__Digital_Persona__Fake__Woodglue__008_3_4.png__49f95339__008_3_4.png,1.2660979957
impostor,Training__Digital_Persona__Fake__Woodglue__008_3_9.png__0a0636c5__008_3_9.png,0.8380832256
impostor,Training__Digital_Persona__Fake__Woodglue__008_4_0.png__cce95971__008_4_0.png,6.5645834193
impostor,Training__Digital_Persona__Fake__Woodglue__008_4_4.png__f0b81a23__008_4_4.png,2.8219094093
impostor,Training__Digital_Persona__Fake__Woodglue__008_4_9.png__5650d1a2__008_4_9.png,6.7620433547
impostor,Training__Digital_Persona__Fake__Woodglue__008_5_0.png__0ca63f7b__008_5_0.png,129.8535748565
impostor,Training__Digital_Persona__Fake__Woodglue__008_5_4.png__ed91df2b__008_5_4.png,36.890291497
impostor,Training__Digital_Persona__Fake__Woodglue__008_5_9.png__729e08ad__008_5_9.png,97.9968504938
impostor,Training__Digital_Persona__Fake__Woodglue__008_6_0.png__fecc5050__008_6_0.png,13.3477276175
impostor,Training__Digital_Persona__Fake__Woodglue__008_6_4.png__f80c048e__008_6_4.png,1.1569324702
impostor,Training__Digital_Persona__Fake__Woodglue__008_6_9.png__eb8723be__008_6_9.png,7.1922823455
impostor,Training__Digital_Persona__Fake__Woodglue__008_7_0.png__dd9e443d__008_7_0.png,17.4513536419
impostor,Training__Digital_Persona__Fake__Woodglue__008_7_4.png__e55fcc12__008_7_4.png,9.26501195
impostor,Training__Digital_Persona__Fake__Woodglue__008_7_9.png__a5a7319d__008_7_9.png,13.675702298
impostor,Training__Digital_Persona__Fake__Woodglue__008_8_0.png__32c2b680__008_8_0.png,1.8311847817
impostor,Training__Digital_Persona__Fake__Woodglue__008_8_4.png__03cdbcc7__008_8_4.png,2.8796834047
impostor,Training__Digital_Persona__Fake__Woodglue__008_8_9.png__164faa30__008_8_9.png,14.2299728553
impostor,Training__Digital_Persona__Fake__Woodglue__008_9_0.png__1c2ea10a__008_9_0.png,2.8912141195
impostor,Training__Digital_Persona__Fake__Woodglue__008_9_4.png__2fd9de7b__008_9_4.png,3.156975018
impostor,Training__Digital_Persona__Fake__Woodglue__008_9_9.png__8a755cce__008_9_9.png,7.5002542332
impostor,Training__Digital_Persona__Fake__Woodglue__010_0_0.png__14da76c9__010_0_0.png,39.4425222234
impostor,Training__Digital_Persona__Fake__Woodglue__010_0_4.png__3f2219dd__010_0_4.png,107.4947891257
impostor,Training__Digital_Persona__Fake__Woodglue__010_0_9.png__292e8690__010_0_9.png,108.8210915903
impostor,Training__Digital_Persona__Fake__Woodglue__010_1_0.png__60823e90__010_1_0.png,26.1275457453
impostor,Training__Digital_Persona__Fake__Woodglue__010_1_4.png__153e4ace__010_1_4.png,42.2855595902
impostor,Training__Digital_Persona__Fake__Woodglue__010_1_9.png__e9029ff5__010_1_9.png,46.6147101904
impostor,Training__Digital_Persona__Fake__Woodglue__010_2_0.png__a5763ae8__010_2_0.png,43.0855120529
impostor,Training__Digital_Persona__Fake__Woodglue__010_2_4.png__c8f73558__010_2_4.png,40.1855689153
impostor,Training__Digital_Persona__Fake__Woodglue__010_2_9.png__663fc4a4__010_2_9.png,2.8841301131
impostor,Training__Digital_Persona__Fake__Woodglue__010_3_0.png__b2e73d22__010_3_0.png,51.7420535272
impostor,Training__Digital_Persona__Fake__Woodglue__010_3_4.png__a34c8668__010_3_4.png,46.403091299
impostor,Training__Digital_Persona__Fake__Woodglue__010_3_9.png__324154d8__010_3_9.png,7.6050339494
impostor,Training__Digital_Persona__Fake__Woodglue__010_4_0.png__16b2a452__010_4_0.png,0.8866578483
impostor,Training__Digital_Persona__Fake__Woodglue__010_4_4.png__530b28a2__010_4_4.png,8.3803000363
impostor,Training__Digital_Persona__Fake__Woodglue__010_4_9.png__43690a5a__010_4_9.png,2.524949832
impostor,Training__Digital_Persona__Fake__Woodglue__010_5_0.png__a11abf79__010_5_0.png,37.6201221648
impostor,Training__Digital_Persona__Fake__Woodglue__010_5_4.png__285a8995__010_5_4.png,57.6255713704
impostor,Training__Digital_Persona__Fake__Woodglue__010_5_9.png__312c9eb3__010_5_9.png,15.2143666359
impostor,Training__Digital_Persona__Fake__Woodglue__010_6_0.png__f8a42838__010_6_0.png,48.5281740418
impostor,Training__Digital_Persona__Fake__Woodglue__010_6_4.png__b06923ef__010_6_4.png,33.2540179902
impostor,Training__Digital_Persona__Fake__Woodglue__010_6_9.png__cd3c73ae__010_6_9.png,18.6174063411
impostor,Training__Digital_Persona__Fake__Woodglue__010_7_0.png__4d2e324e__010_7_0.png,37.7197319366
impostor,Training__Digital_Persona__Fake__Woodglue__010_7_4.png__e43606d4__010_7_4.png,61.7821875098
impostor,Training__Digital_Persona__Fake__Woodglue__010_7_9.png__865fe3b2__010_7_9.png,36.7845378946
impostor,Training__Digital_Persona__Fake__Woodglue__010_8_0.png__1730fae0__010_8_0.png,1.8963207326
impostor,Training__Digital_Persona__Fake__Woodglue__010_8_4.png__e9e28b28__010_8_4.png,5.1654597037
impostor,Training__Digital_Persona__Fake__Woodglue__010_8_9.png__1293be7b__010_8_9.png,3.2438234528
impostor,Training__Digital_Persona__Fake__Woodglue__010_9_0.png__2d9c7c51__010_9_0.png,5.9496714413
